rep_DALE KILDEE	278	0
EDISON ELECTRIC INSTITUTE	1629	0
rep_MARKEY	3692	0
rep_DALE KILDEE	1968	0
rep_WAXMAN	541	0
rep_WHITFIELD	549	0
rep_PRICE	412	0
rep_JACKSON	255	0
MISSISSIPPI	9182	0
rep_TOWNS	523	0
rep_WAXMAN	2228	0
rep_LONG	4226	0
rep_MOORE	919	0
rep_MOORE	2609	0
rep_BLACK	3956	0
rep_RAUL GRIJALVA	1899	0
rep_BOBBY RUSH	444	0
rep_PRICE	2659	0
rep_MARKEY	328	0
rep_BAIRD	576	0
rep_SHAYS	468	0
rep_CANDICE MILLER	2043	1
rep_BROWN	2867	1
rep_HEATHER WILSON	551	1
rep_BURTON	1753	1
rep_JO DAVIS	1246	1
rep_FRANK	176	1
rep_WILSON	3353	1
rep_MILLER	2044	1
rep_MILLER	2042	1
rep_SUSAN DAVIS	1814	1
rep_DAVIS	1813	1
rep_STEVEN KING	1972	1
rep_ROGERS	1554	1
rep_BROWN	55	1
rep_BROWN	57	1
rep_GEORGE BROWN	56	1
rep_RALPH HALL	1904	1
rep_JOHNSON	1390	1
rep_DAVIS	1809	1
rep_HALL	3022	1
rep_ROGERS	435	1
rep_JOHNSON	4176	1
rep_JOHNSON	4173	1
rep_NANCY JOHNSON	1953	1
rep_DAVIS	2937	1
rep_TIMOTHY BISHOP	1723	1
rep_BISHOP	1721	1
rep_BURTON	65	1
rep_TONY HALL	214	1
rep_RALPH HALL	213	1
rep_MILLER	914	1
rep_MILLER	912	1
rep_SMITH	484	1
rep_SMITH	483	1
rep_GORDON SMITH	482	1
rep_SMITH	481	1
rep_SMITH	480	1
rep_JOHNSON	3064	1
rep_MILLER	1479	1
rep_DAVIS	2372	1
rep_MILLER	358	1
rep_SMITH	3285	1
rep_BISHOP	35	1
rep_SUSAN DAVIS	1247	1
rep_WILSON	1674	1
rep_PLATTS	1527	1
rep_WILSON	4459	1
rep_BROWN	3428	1
rep_MIKE ROGERS	2125	1
rep_SHUSTER	1592	1
rep_DAVIS	120	1
rep_MILLER	357	1
rep_KING	282	1
rep_PETERS	3766	1
rep_JOHNSON	263	1
rep_NANCY JOHNSON	262	1
rep_JOHNSON	261	1
rep_EDDIE JOHNSON	260	1
rep_JOHNSON	264	1
rep_DAVIS	119	1
rep_DANNY DAVIS	118	1
rep_SMITH	485	1
rep_BROWN	1181	1
rep_SHUSTER	472	1
rep_SMITH	478	1
rep_SMITH	479	1
PENNSYLVANIA IMMIGRATION RESOURCE CENTER	4027	2
rep_FAZIO	165	2
rep_FEINSTEIN	167	2
FREEDOM FORUM	11384	2
rep_DAVID MCINTOSH	344	2
rep_MCKEON	346	2
rep_MCKINNEY	347	2
rep_JAMES MCGOVERN	340	2
rep_MCHALE	341	2
rep_MCINNIS	343	2
rep_MICHAEL MCNULTY	348	2
rep_MEEHAN	349	2
PARENTS TELEVISION COUNCIL	3991	2
rep_CANSECO	3990	2
THE AMERICAN LEGION	6150	2
CITGO	6152	2
rep_BURR	2314	2
rep_LARGENT	298	2
rep_LATHAM	299	2
rep_MARY LANDRIEU	296	2
rep_LANTOS	297	2
rep_LAHOOD	294	2
rep_LAMPSON	295	2
rep_JOHN LAFALCE	293	2
rep_KUCINICH	290	2
rep_KYL	291	2
NORTH COAST RIVERS ALLIANCE	3773	2
rep_POSEY	3776	2
SURFRIDER FOUNDATION	4655	2
rep_KEMPTHORNE	271	2
rep_EDWARD KENNEDY	272	2
rep_JOSEPH KENNEDY	273	2
rep_PATRICK KENNEDY	274	2
rep_BARBARA KENNELLY	275	2
rep_KERREY	276	2
rep_KERRY	277	2
rep_CAROLYN KILPATRICK	279	2
FERTILIZER INSTITUTE	12019	2
INFORMATION TECHNOLOGY INDUSTRY COUNCIL	2260	2
INNOCENCE PROJECT	2266	2
rep_LOUIS GOHMERT	2443	2
AMERICAN POSTAL WORKERS UNION	9524	2
MENTAL HEALTH ASSOCIATION	7867	2
rep_BOSWELL	47	2
rep_CRAMER	108	2
rep_CRANE	109	2
rep_COOKSEY	102	2
rep_COOK	101	2
rep_WILLIAM COYNE	106	2
rep_CRAIG	107	2
rep_COVERDELL	104	2
rep_COX	105	2
TRANSPORTATION INTERMEDIARIES ASSOCIATION	4811	2
TRANSPORTATION INSTITUTE	4810	2
TRIBUNE	4817	2
PUBLIC JUSTICE	4815	2
TRINITY UNITED METHODIST CHURCH	4818	2
MILITARY COALITION	10635	2
AMERICAN CHEMICAL SOCIETY	6373	2
VIRGINIA MANUFACTURERS ASSOCIATION	10631	2
MEDICAID	2839	2
UNITARIAN UNIVERSALIST ASSOCIATION	4843	2
SAS	7787	2
NATIONAL RIFLE ASSOCIATION	3515	2
rep_DJOU	3514	2
LIFE LEGAL DEFENSE FOUNDATION	2686	2
rep_BEGICH	3391	2
RURAL EDUCATION ASSOCIATION	6808	2
rep_CONRAD	99	2
rep_GARY CONDIT	98	2
rep_COATS	91	2
rep_JAMES CLYBURN	90	2
rep_COBURN	93	2
rep_COLLINS	95	2
rep_COCHRAN	94	2
rep_COMBEST	97	2
rep_SUSAN COLLINS	96	2
rep_LATHAM	1990	2
MUSCULAR DYSTROPHY ASSOCIATION	10091	2
EATON	1620	2
rep_EDWIN PERLMUTTER	3203	2
NATIONAL GROCERS ASSOCIATION	10096	2
GRASSROOTS INTERNATIONAL	1999	2
rep_LEWIS	1998	2
NATIONAL TAXPAYERS UNION	3535	2
rep_NANCY BOYDA	2860	2
MENTAL HEALTH AMERICA	2862	2
rep_BROUN	2864	2
rep_SIDNEY YATES	558	2
rep_WYDEN	555	2
rep_WOOLSEY	554	2
rep_ALBERT WYNN	556	2
rep_WICKER	550	2
rep_WOLF	553	2
rep_WISE	552	2
rep_TIAHRT	519	2
NATIONAL DISABILITY RIGHTS NETWORK	3342	2
rep_WEBB	3343	2
NATIONAL DEFENSE INDUSTRIAL ASSOCIATION	3340	2
NATIONAL DISTRICT ATTORNEYS ASSOCIATION	3344	2
rep_WELCH	3345	2
rep_G BUTTERFIELD	1754	2
rep_BURNS	1751	2
EXXON	1750	2
rep_MCKINLEY	4259	2
REAL ESTATE ROUNDTABLE	4252	2
NISQUALLY INDIAN TRIBE	6979	2
rep_ENSIGN	1281	2
rep_DEMINT	689	2
rep_SCHROCK	1577	2
rep_SCHIFF	1576	2
BANK ONE	682	2
PUBLIC ADVOCATES INC	4188	2
NATIONAL CABLE TELEVISION ASSOCIATION	8540	2
rep_SCHWEIKERT	4383	2
rep_SCOTT	4387	2
rep_SCOTT	4384	2
CONSTITUTION PROJECT	1371	2
rep_SANDERS	450	2
rep_OWEN PICKETT	405	2
rep_PICKERING	404	2
CONSUMER ALERT	1375	2
CONSUMER ACTION	1374	2
rep_ISSA	1377	2
CONSUMER ELECTRONICS ASSOCIATION	1379	2
CONSUMER DATA INDUSTRY ASSOCIATION	1378	2
rep_JOHN PORTER	409	2
rep_POMEROY	408	2
rep_SHAHEEN	3835	2
NATIONAL MEDICAL ASSOCIATION	3452	2
PENNSYLVANIA PUBLIC UTILITY COMMISSION	4034	2
rep_CRAVAACK	4037	2
rep_CRAWFORD	4038	2
rep_ELEANOR NORTON	379	2
rep_ANNE NORTHUP	378	2
rep_RICHARD NEAL	373	2
